px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.62257	-12.3376	-2.74298	1.22924	-0.752623	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.206429
9.46327	-12.4579	-2.74456	0.994438	-1.19405	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	9.26755
9.37093	-12.5753	-2.7408	0.922914	-1.20251	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.0924376
9.29953	-12.6995	-2.73426	0.900204	-1.10377	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.425684
9.21332	-12.8013	-2.71566	0.842506	-1.10649	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.243886
9.02873	-12.861	-2.73409	0.604556	-1.52779	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	8.89408
8.88835	-12.9419	-2.74397	0.513154	-1.53255	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	0.133556
8.7629	-13.0026	-2.74675	0.429203	-1.54921	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	0.0194927
8.63695	-13.0512	-2.74295	0.350089	-1.55256	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.0161309
8.49372	-13.0952	-2.74118	0.265424	-1.54922	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	0.0329524
8.34624	-13.1315	-2.74443	0.181965	-1.54584	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.0108539
8.21531	-13.1855	-2.71929	0.171574	-1.35975	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	2.14741
8.06562	-13.2116	-2.72468	0.100668	-1.35264	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.0353492
7.91516	-13.2177	-2.72539	0.0218954	-1.36131	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.0285745
7.76322	-13.2211	-2.73077	-0.0489625	-1.35435	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.0288496
7.61334	-13.2117	-2.72694	-0.112371	-1.3224	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.204604
7.46116	-13.1992	-2.73514	-0.177498	-1.31017	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.0725914
7.3053	-13.1172	-2.7789	-0.345601	-1.54532	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	4.07617
7.13834	-13.0865	-2.8133	-0.405866	-1.50227	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.739009
7.0043	-13.0908	-2.7294	-0.356138	-1.18093	6.90569	-13.1515	6.9	-13.15	-2.72312	0	10.0078
6.83207	-13.0653	-2.76767	-0.387195	-1.12281	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.911831
6.69727	-13.081	-2.72406	-0.327983	-0.86399	6.69426	-13.3705	6.6	-13.15	-3.00475	0	5.2825
6.53284	-13.0684	-2.7634	-0.332725	-0.802569	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.03105
6.39817	-13.0492	-2.75272	-0.329856	-0.710382	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	0.736803
6.26164	-13.0151	-2.75944	-0.353356	-0.69366	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.103162
6.11945	-12.9749	-2.75521	-0.374849	-0.663468	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.432968
5.97234	-12.9241	-2.76273	-0.403722	-0.652726	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.0414695
5.8313	-12.8681	-2.76192	-0.429591	-0.630873	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.0441153
5.68165	-12.8145	-2.77413	-0.450979	-0.612477	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	0.117405
5.55335	-12.7206	-2.79184	-0.534488	-0.730026	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	1.08065
5.42578	-12.6423	-2.78839	-0.574086	-0.729704	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.016983
5.30589	-12.5336	-2.81037	-0.660074	-0.8381	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	1.14712
5.16894	-12.445	-2.82589	-0.69203	-0.816973	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0.146911
5.05018	-12.3667	-2.80655	-0.708579	-0.759875	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	0.947089
4.94324	-12.2556	-2.80343	-0.760941	-0.775047	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.0527092
4.84278	-12.1137	-2.84812	-0.863414	-0.911349	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	2.37191
4.74981	-11.9849	-2.84799	-0.922471	-0.923951	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.0479192
4.66337	-11.8808	-2.78437	-0.936516	-0.831444	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.70093
4.60703	-11.7455	-2.7654	-1.0121	-0.878452	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.305267
4.5345	-11.616	-2.76127	-1.06374	-0.884017	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0741941
4.49393	-11.4669	-2.75168	-1.14602	-0.93538	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.214295
4.40545	-11.2966	-2.87418	-1.19817	-0.942216	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	9.78291
4.39185	-11.1254	-2.87199	-1.29822	-1.01453	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.409569
4.44968	-10.9793	-2.73705	-1.46195	-1.21814	4.46178	-10.9843	4.45	-10.95	0	1.81804	12.9178
4.43832	-10.8362	-2.73163	-1.52666	-1.21623	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0503506
4.52779	-10.699	-2.65733	-1.71804	-1.46518	4.60972	-11.1274	4.45	-10.75	0	1.81614	6.44943
4.51179	-10.5754	-2.64444	-1.75123	-1.40087	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.584
4.38699	-10.433	-2.68423	-1.58173	-0.913106	4.43099	-10.4242	4.45	-10.45	0	3.6396	10.3586
4.41004	-10.2781	-2.69404	-1.64943	-0.934078	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.14777
4.4427	-10.1326	-2.69062	-1.72414	-0.977655	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.170561
4.49543	-9.97859	-2.70575	-1.80333	-1.00959	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.278079
4.49192	-9.83722	-2.71913	-1.7845	-0.857645	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.4739
4.55846	-9.69453	-2.74167	-1.85878	-0.894714	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.569563
4.66023	-9.55698	-2.74575	-2.00505	-1.1026	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	2.614
4.73136	-9.42775	-2.74192	-2.06965	-1.10899	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.0532178
4.76431	-9.29767	-2.73766	-2.05754	-0.960177	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	1.01429
4.85715	-9.17425	-2.75598	-2.12431	-0.9776	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.431283
4.88557	-9.0245	-2.74696	-2.0639	-0.713315	5.03379	-9.03255	5	-9	0.908384	2.72514	3.78805
4.98235	-8.88425	-2.77034	-2.11607	-0.722059	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.4429
5.10188	-8.77418	-2.77563	-2.22453	-0.8757	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	1.38624
5.2121	-8.65501	-2.78643	-2.28195	-0.883951	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.164039
5.27991	-8.52067	-2.77639	-2.25328	-0.6979	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	1.70665
5.39002	-8.39723	-2.79266	-2.29526	-0.697727	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.175376
5.49607	-8.28302	-2.79581	-2.33078	-0.686315	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.0905947
5.61331	-8.17261	-2.80485	-2.37282	-0.689011	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0847745
5.72816	-8.06888	-2.805	-2.40707	-0.673271	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.226893
5.83834	-7.96523	-2.80224	-2.44002	-0.669255	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.048337
5.94495	-7.85889	-2.79511	-2.4424	-0.578944	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	0.514506
6.06071	-7.75996	-2.79424	-2.47178	-0.576337	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.0173089
6.13041	-7.61164	-2.77703	-2.36682	-0.234573	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	6.29264
6.24463	-7.49257	-2.7926	-2.37447	-0.225622	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.181029
6.38065	-7.4105	-2.7996	-2.45972	-0.417297	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	2.14121
6.51099	-7.30078	-2.8209	-2.47899	-0.410218	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.27103
6.64303	-7.21509	-2.82601	-2.52774	-0.47963	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.2878
6.76609	-7.13287	-2.8171	-2.55535	-0.482299	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0459385
6.89727	-7.04948	-2.81856	-2.58339	-0.485688	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.00617159
7.03649	-6.96289	-2.83066	-2.60865	-0.482159	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.0864282
7.13389	-6.84137	-2.8086	-2.52523	-0.200446	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	4.39684
7.25913	-6.74991	-2.8097	-2.53415	-0.197712	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.0094428
7.36089	-6.63187	-2.79985	-2.47167	-0.0115087	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	1.87711
7.47718	-6.53725	-2.79543	-2.47142	-0.0108323	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.0205049
7.632	-6.49067	-2.80099	-2.58795	-0.308334	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	4.68063
7.75951	-6.41935	-2.7908	-2.60873	-0.31358	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.0652904
7.87867	-6.334	-2.77828	-2.59434	-0.229521	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	0.51052
7.99984	-6.27502	-2.75435	-2.61638	-0.2431	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.348397
8.12236	-6.19623	-2.74614	-2.61437	-0.203501	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.165553
8.25154	-6.1274	-2.7405	-2.62926	-0.208623	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.0264669
8.38476	-6.05563	-2.74397	-2.65105	-0.239622	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.17525
8.52394	-5.97453	-2.75781	-2.65857	-0.23131	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.111487
8.6298	-5.86478	-2.73944	-2.57758	0.00341136	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	3.18315
8.75664	-5.77686	-2.7447	-2.57223	0.0103574	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.0349599
8.89668	-5.70873	-2.75284	-2.60261	-0.0641618	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.434584
9.033	-5.60948	-2.77479	-2.59332	-0.0472132	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.316328
9.14139	-5.49749	-2.76604	-2.52483	0.126467	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	1.67069
9.26216	-5.39168	-2.77616	-2.50527	0.142516	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.201725
9.38083	-5.30015	-2.77411	-2.49983	0.131752	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.201888
9.49132	-5.22094	-2.75434	-2.49688	0.12673	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.241717
9.58054	-5.09087	-2.74191	-2.38537	0.394835	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	4.45746
9.68245	-4.9788	-2.74214	-2.35651	0.403753	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.0967505
9.78279	-4.86843	-2.74009	-2.33105	0.407014	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.167635
9.88215	-4.75577	-2.73952	-2.30597	0.410339	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.0166283
9.98154	-4.64463	-2.73843	-2.28696	0.400553	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.0196328
10.0774	-4.53317	-2.73469	-2.26593	0.399703	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.00823841
10.2408	-4.47469	-2.74287	-2.406	0.00132034	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	8.55323
10.3508	-4.36855	-2.74613	-2.40254	0.00513472	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.0206572
10.381	-4.20724	-2.70894	-2.2105	0.489902	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	13.8662
10.4662	-4.08311	-2.71098	-2.18073	0.493316	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.0126701
10.5835	-3.98886	-2.70986	-2.24276	0.268599	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	2.57508
10.6696	-3.86491	-2.71223	-2.22175	0.276012	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.0715369
10.7577	-3.74374	-2.71422	-2.21384	0.248944	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.415639
10.8475	-3.60506	-2.73399	-2.19162	0.258235	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.250724
10.8923	-3.46746	-2.73252	-2.10378	0.439672	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	1.93192
10.956	-3.32702	-2.75209	-2.06925	0.453494	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.373662
11.0717	-3.22256	-2.75101	-2.16159	0.150757	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.49432
11.1517	-3.08802	-2.75771	-2.14758	0.157106	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.0699088
11.1939	-2.93817	-2.75074	-2.0552	0.364787	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.4576
11.2613	-2.79063	-2.76402	-2.0287	0.371899	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.128
11.1895	-2.59113	-2.76365	-1.71295	1.12362	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	30.8543
11.1945	-2.45339	-2.75852	-1.65012	1.13193	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.161562
11.261	-2.33495	-2.72236	-1.724	0.790777	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	6.38177
11.2735	-2.18237	-2.72434	-1.67485	0.797041	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.0803228
11.3309	-2.04473	-2.71268	-1.73367	0.530879	11.1623	-1.9797	11.3	-2	0.909855	2.72956	4.36716
11.3511	-1.88842	-2.72288	-1.70181	0.531947	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.0812121
